MasterYear,Form Number,District,OperatorNumber,DateofLoss,Type_Company_Cd,County,LeaseNumber,Gasident,CommNbr,TypeLiquid,GrossLoss,Recovered,Net Loss,Facility,CauseofLoss,Remedy,Water,WaterName,Location,Remarks,LeaseName,FieldNumber
2016,605,1,"EP ENERGY E&P COMPANY, L.P.",8/19/2016,Producer,LA SALLE,17841,0,0,Crude,46,30,16,Tank Battery,Corrosion - Rust,Other,None,,5 MILES EAST ON HIGHWAY 97,"VAC TRUCK, ABSORBANT PADS, REMEDIATE",ALTITO A 23A UNIT,EAGLEVILLE (EAGLE FORD-1)
2016,702,8,XTO ENERGY INC.,8/19/2016,Producer,MIDLAND,47216,0,0,Crude,35,31,4,Tank Battery,Equipment Failure,Other,None,,"SEC 12, BLK 40, T4S, T&P RR CO","VAC TRUCK, BACKHOE USED TO REMEDIATE SOIL",JOHN BRAUN A UNIT 1,SPRABERRY (TREND AREA) R 40 EXC
2016,678,8,COG OPERATING LLC,8/19/2016,Producer,ANDREWS,34562,0,0,Crude,44,40,4,Tank Battery,Equipment Failure,Other,None,,"SEC 40, BLK 40, T2N, G&M&M B&A SUR","VAC TRUCK, REMEDIATION WORK IN PROGRESS",MABEE RANCH,MABEE NOVA (FUSSELMAN)
2016,729,10,SCOUT ENERGY MANAGEMENT LLC,8/18/2016,Producer,GRAY,6772,0,0,Crude,30,15,15,Flow Line,Corrosion - Rust,Other,None,,ROCKWALL CSL LOT 9,"BIOSORB, TILL AND MIX, VAC TRUCK, REMEDIATION",JOHNSON RANCH UNIT,PANHANDLE GRAY COUNTY FIELD
2016,700,8,"LAREDO PETROLEUM, INC.",8/18/2016,Producer,GLASSCOCK,43646,0,0,Crude,15,0,15,Tank Battery,Equipment Failure,Other,None,,TANK BATTERY,"REMEDIATION OF SOIL, VEGETATION IMPACTED AREAS",GLASS 217,"GARDEN CITY, S. (WOLFCAMP)"
2016,971,8,"WOLF ENERGY, INC.",8/18/2016,Producer,LOVING,39438,0,0,Crude,162,0,162,Tank Battery,Theft,Other,None,,"SEC 83, BLK 33, H&TC SUR, A-9","FILED POLICE REPORT, REPORTEDON PR",HUBBARD,HUBBARD (CHERRY CANYON)
2016,996,8,APACHE CORPORATION,8/17/2016,Producer,ECTOR,20487,0,0,Crude,85,80,5,Tank Battery,Corrosion - Rust,Other,None,,"31.888267, -102.724348","FREE FLUIDS RECOVERED, AFFECTED SOILS BLENDED IN PLACE",TXL NORTH UNIT,TXL (TUBB)
2016,676,8,"PIONEER NATURAL RES. USA, INC.",8/17/2016,Producer,MIDLAND,15254,0,0,Crude,55,50,5,Tank Battery,Equipment Failure,Other,None,,"31.70497, -101.87872","VAC TRUCK, EXCAVATED, BLENDED, FRESH SOIL, BIOLOGICAL REMEDIATION ",MIDKIFF UNIT,SPRABERRY (TREND AREA)
2016,679,8,COG OPERATING LLC,8/17/2016,Producer,ANDREWS,38768,0,0,Crude,30,27,3,Tank Battery,Equipment Failure,Other,None,,"SEC 23, BLK 5, UL","VAC TRUCK,",UNIVERSITY 5023,SPRABERRY (TREND AREA)
2016,677,8,ROSETTA RESOURCES OPERATING LP,8/16/2016,Producer,REEVES,44679,0,0,Crude,8,4,4,Tank Battery,Equipment Failure,Other,None,,"SEC 25, BLK C-6 PUBLIC SCHOOL LANDS SUR","VAC TRUCK, EXCAVATED AND IS BEING REMEDIATED ON SITE",ESSEX STATE 25,WOLFBONE (TREND AREA)
2016,590,3,APACHE CORPORATION,8/16/2016,Producer,WHARTON,6720,0,0,Crude,5,5,0,Tank Battery,Equipment Failure,Other,None,,PIERCE ESTATES,"VAC TRUCK, SOIL REMEDIATION",PIERCE ESTATES,"WITHERS, NORTH (-C- SAND)"
2016,680,8,"JETTA OPERATING COMPANY, INC.",8/16/2016,Producer,WARD,27381,0,0,Crude,16,10,6,Tank Battery,Equipment Failure,Other,None,,"312640.2, -103.2227",REMEDIATION,BARSTOW -30-,SCOTT (CHERRY CANYON)
2016,681,8,HUNT OIL COMPANY,8/15/2016,Producer,GLASSCOCK,29448,0,0,Crude,7,2,5,Flow Line,Corrosion - Rust,Other,None,,"SEC 45, BLK 36, SUR T2S, T&P RR CO","VAC TRUCK, IMPACTED SOIL HAULED TO AN APPROVED WASTE FACILITY",HEIDELBERG,SPRABERRY (TREND AREA)
2016,791,9,"REYNOLDS, J. C. & W. F.",8/15/2016,Producer,WICHITA,4922,0,0,Crude,1,1,0,Flow Line,Equipment Failure,Other,Creek,GILBERTCREEK,"340352.0, 983328.2",REMEDIATION,CROPPER -A- & -B-,WICHITA COUNTY REGULAR
2016,670,8,ANADARKO LONE CREEK GATH LLC,8/15/2016,Other,LOVING,0,0,0,Crude,40,25,15,Tank Battery,Equipment Failure,Other,None,,"31.7009987, -103.4800914","STANDING FLUIDS WERE COLLECTED, 3RD PARTY CONTRACTOR REMEDIATE","PRATT, H. J.",NO FIELD NAME
2016,673,8,"DISCOVERY OPERATING, INC.",8/15/2016,Producer,MIDLAND,36874,0,0,Crude,120,40,80,Tank Battery,Equipment Failure,Other,None,,"SEC 27, BLK 41, T-4-S","VAC TRUCK, DUG OUT, BACKHOE, MIXED, FERTILIZER, CLEAN SOIL",GERONIMO 27,SPRABERRY (TREND AREA)
2016,656,8,ENERGEN RESOURCES CORPORATION,8/14/2016,Producer,MARTIN,43935,0,0,Crude,60,28,32,Tank Battery,Equipment Failure,Other,None,,"32.523805, -101.9036831","REMEDIATION BEGUN, FLUIDS CONTAINED INSIDE FIREWALL",J W CAVE 48,SPRABERRY (TREND AREA)
2016,1065,8A,OCCIDENTAL PERMIAN LTD.,8/13/2016,Producer,YOAKUM,18910,0,0,Crude,30,20,10,Pipe Line,Corrosion - Rust,Other,None,,DENVER UNIT,REMEDIATE THE CONTAMINATED SOIL,DENVER UNIT,WASSON
2016,636,7C,"LAREDO PETROLEUM, INC.",8/13/2016,Producer,REAGAN,9552,0,0,Crude,10,5,5,Tank Battery,Equipment Failure,Other,None,,TANK BATTERY,"VAC TRUCK, GANG & BACKHOE BROUGHT IMPACTED SOIL TO SURFACE, REMED ",HALFMANN,SPRABERRY (TREND AREA)
2016,687,8,CALLON PETROLEUM OPERATING CO,8/12/2016,Producer,HOWARD,42143,0,0,Crude,116,25,91,Tank Battery,Equipment Failure,Other,None,,"SEC 28, BLK 33, T1N, T&P RR CO","SWAPPED FLOW TO OTHER TANK, GLOVE TRUCKING TO PICKUP SPILL",CRENSHAW 28,SPRABERRY (TREND AREA)
2016,655,8,XTO ENERGY INC.,8/11/2016,Producer,ANDREWS,1770,0,0,Crude,16,0,16,Pipe Line,Equipment Failure,Other,None,,"SEC 4, BLK 13, UL SUR","LINE WAS MARKED & TRACER TAPE INSTALLED, REMEDIATION BEGUN",FULLERTON CLEARFORK UNIT,FULLERTON
2016,627,7C,"LAREDO PETROLEUM, INC.",8/11/2016,Producer,REAGAN,13953,0,0,Crude,65,60,5,Separator-Gun Barrel-Treater,Equipment Failure,Other,None,,197-198 ALLOCATED WELL #5N,"ISOLATED, VAC TRUCK, GANG & BACKHOE BEGAN SOIL REMEDIATION, BLEND ",SUGG-E-,SPRABERRY (TREND AREA)
2016,709,3,KINGWOOD EXPLORATION LLC,8/10/2016,Producer,JEFFERSON,23678,0,0,Crude,150,109,41,Tank Battery,Equipment Failure,Other,None,,NANCY E. ROGERS SUR A-803,"SHUT IN, CONTAINMENT BOOMS, SKIMMERS, VAC TRUCK, ABSORBENT PADS",MCFADDIN RANCH,MCFADDIN RANCH (MIOCENE -P-WEST)
2016,657,8,ENERGEN RESOURCES CORPORATION,8/10/2016,Producer,MITCHELL,20847,0,0,Crude,140,136,4,Flow Line,Equipment Failure,Repaired Existing Equipment,None,,TRACT #33,"REMOVED LIQUIDS, REPAIRED, BEGIN REMEDIAL MEASURE",WESTBROOK SOUTHEAST UNIT,WESTBROOK
2016,658,8,ENERGEN RESOURCES CORPORATION,8/10/2016,Producer,MITCHELL,20831,0,0,Crude,36,34,2,Tank Battery,Other,Other,None,,"32.41257, -101.04928","LIGHTNING, REMEDIATION BEGUN, CONTAINED INSIDE FIREWALL",NORTH WESTBROOK UNIT,WESTBROOK
2016,669,3,"MERRITT OPERATING, INC.",8/9/2016,Producer,POLK,2760,0,0,Crude,110,110,0,Flow Line,Equipment Failure,Other,None,,A. VIESCA SUR,"STOPPED OVERFLOW, VAC TRUCK, FRESH WATER USED","PRATT, H. J.",LIVINGSTON
2016,795,7C,"PERMIAN RESOURCES, LLC",8/8/2016,Producer,REAGAN,17946,0,0,Crude,12,8,4,Tank Battery,Equipment Failure,Other,None,,"SEC 9, BLK 9","HEATER BYPASSED, REMOVED FROM SERVICE, REMEDIATION INITIATED",UNIVERSITY 09,LIN (WOLFCAMP)
2016,671,8A,SUNOCO PIPELINE L.P.,8/8/2016,Transporter,SCURRY,0,0,0,Crude,700,250,450,Pipe Line,Equipment Failure,Other,None,,"32.530365, 100.824115","VAC TRUCK, EXCAVATED, BROUGHT TO SURFACE ONSITE REMEDIATION","PRATT, H. J.",NO FIELD NAME
2016,693,8A,ENTERPRISE PRODUCTS OPERATINGLLC,8/8/2016,Transporter,MIDLAND,0,0,0,Combined,10,0,10,Tank Battery,Corrosion - Rust,Other,None,,"30.997892, -103.052651","ISOLATED, BLOWN DOWN, REPLACED,",SOUTH BROOKS 30,NO FIELD NAME
2016,675,8,"PIONEER NATURAL RES. USA, INC.",8/7/2016,Producer,MIDLAND,31955,0,0,Crude,85,80,5,Tank Battery,Equipment Failure,Other,None,,"31.886828, -101.923849","VAC TRUCK, EXCAVATED, BLENDED, BIOLOGICAL REMEDIATION AID",DONOVAN -D,SPRABERRY (TREND AREA)
2016,1027,7C,"DELFIN OPERATING, LLC",8/7/2016,Producer,MENARD,16274,0,0,Crude,5,3,2,Flow Line,Equipment Failure,Other,None,,E.L. & R.R.,"INITIATED A PARAFFIN SOLVENT INJECTION PROGRAM, TILLED UP SOIL",MAGGIE,LITTLE DOG (CAMAR)
2016,588,10,"SANGUINE GAS EXPLORATION, LLC",8/6/2016,Producer,WHEELER,8109,0,0,Crude,15,0,15,Tank Battery,Equipment Failure,Other,None,,"SEC 24, BLK A-7, H&GN RR ABS 865","DUG OUT, NEW SOIL, COVERED WITH CLEAN GRAVEL, REMEDIATION SUCCESS ",MILLS RANCH,MILLS RANCH (GRANITE WASH CONS.)
2016,784,5,"SULPHUR RIVER EXPLORATION, INC.",8/6/2016,Producer,HOPKINS,1092,0,0,Crude,80,70,10,Tank Battery,Corrosion - Rust,Other,None,,"JAMES A. CRAFT SUR, A-154","VAC TRUCK, TILLED, KENGRO BIOSORB USED TO AID REMEDIATION","SMITH, H. J.",SULPHUR BLUFF
2016,646,8,ENERGEN RESOURCES CORPORATION,8/6/2016,Producer,WARD,43295,0,0,Crude,11,10,1,Tank Battery,Equipment Failure,Other,None,,"31.54650, -103.24292","REMEDIATION, FLUIDS CONTAINED INSIDE FIREWALL",UNIVERSITY 18-18,TWO GEORGES (BONE SPRING)
2016,648,8,DIAMONDBACK E&P LLC,8/5/2016,Producer,ANDREWS,41542,0,0,Crude,45,44,1,Tank Battery,Corrosion - Rust,Other,None,,"32.312005, -102.465114",REMEDIATION IN PROGRESS,BIG MAX 24,SPRABERRY (TREND AREA)
2016,654,8,DIAMONDBACK E&P LLC,8/5/2016,Producer,MIDLAND,40653,0,0,Crude,20,0,20,Tank Battery,Equipment Failure,Other,None,,"31.993734, -102.268210",REMEDIATION IN PROGRESS,ST NW,SPRABERRY (TREND AREA)
2016,698,8,ENERGY TRANSFER GATHERING CO.,8/5/2016,Other,REEVES,0,0,0,Combined,10,6,4,Tank Battery,Equipment Failure,Other,None,,"31.6777778, -103.7683333","VAC TRUCK, BACKHOE, PLACE ON PLASTIC, EXCAVATING, MICROBLAZING",WRISTEN BROTHERS,NO FIELD NAME
2016,988,4,"EOG RESOURCES, INC.",8/5/2016,Producer,KLEBERG,13652,0,0,Crude,15,5,10,Tank Battery,Corrosion - Rust,Other,None,,"27.540559, -97.595432","PICKED UP STANDING FLUIDS, HAULED TO WFI DISPOSAL, REMEDIATION",KING RANCH LOBO,"ALAZAN, NORTH (FRIO CONS.)"
2016,647,8A,OCCIDENTAL PERMIAN LTD.,8/4/2016,Producer,HOCKLEY,3780,0,0,Combined,1,0,1,Tank Battery,Equipment Failure,Other,None,,"LABOR 11, LEAGUE 72, VAL VERDE CSL","VAC TRUCK, BACKHOE BLADED AREA, REMEDIATION",LEVELLAND UNIT,LEVELLAND
2016,584,9,CD CONSULTING & OPERATING CO.,8/4/2016,Producer,WISE,0,81640,0,Gas Well Liquid,140,0,140,Tank Battery,Equipment Failure,Other,None,,E. STEPHENS SUR A-754,"REPLACED LOAD LINE VALVE, NIPPLE ON TANK, REMEDIATE SOIL","HARRIS, C. W.","BOONSVILLE (BEND CONGL., GAS)"
2016,633,7C,"PERMIAN RESOURCES, LLC",8/3/2016,Producer,REAGAN,18602,0,0,Crude,5,3,2,Tank Battery,Equipment Failure,Other,None,,"SEC 13, BLK, SUR GC&SF RR CO ABS 175","VAC TRUCK, SPRAY WASH, REPLACE SIGHT GLASS",LOFTIN HUGHES 13-1212,LIN (WOLFCAMP)
2016,1021,7C,TRISUN ENERGY SERVICES LLC,8/3/2016,Other,REAGAN,0,275750,0,Crude,40,40,0,Tank Battery,Equipment Failure,Other,None,,"SEC 2, A-802, BLK G, SUR C&M RR CO","VAC TRUCK, PRESSURE WASHED, GUN BARREL LEVEL, MONITORING TWICE",WE BIG LAKE SWD,SPRABERRY (TREND AREA)
2016,644,8A,OXY USA INC.,8/2/2016,Producer,HOCKLEY,70442,0,0,Crude,15,14,1,Tank Battery,Corrosion - Rust,Other,None,,"LABOR 47, LEAGUE 39, MAVERICK CSL","VAC TRUCK, BACKHOE BLADED AREA, REMEDIATION",WEST SUNDOWN UNIT,SLAUGHTER
2016,1026,7C,LEGACY RESERVES OPERATING LP,8/1/2016,Producer,CROCKETT,463,0,0,Crude,70,40,30,Tank Battery,Equipment Failure,Other,None,,"BLK 50, SEC 5, UL SUR","REMOVED SOIL, REMEDIATION",UNIVERSITY -S-,FARMER (SAN ANDRES)
2016,632,7C,ENDEAVOR ENERGY RESOURCES L.P.,8/1/2016,Producer,REAGAN,3014,0,0,Crude,36,0,36,Tank Battery,Equipment Failure,Other,None,,"31.463748, -101.546522",REMEDIATION IN PROGRESS,ANGUISH,SPRABERRY (TREND AREA)
2016,997,8,APACHE CORPORATION,8/1/2016,Producer,MIDLAND,47454,0,0,Crude,20,15,5,Tank Battery,Equipment Failure,Other,None,,"31.700557, -102.134592","FREE FLUIDS RECOVERED, AFFECTED SOILS BLENDED IN PLACE","TIPPETT, JUNE 8",SPRABERRY (TREND AREA) R 40 EXC
2016,672,8,"PIONEER NATURAL RES. USA, INC.",8/1/2016,Producer,MIDLAND,32147,0,0,Crude,30,25,5,Tank Battery,Equipment Failure,Other,None,,"31.951948, -101.804866","VAC TRUCK, EXCAVATED, BLENDED BIOLOGICAL REMEDIATION AID","BRUNSON ""C""",SPRABERRY (TREND AREA)
2016,634,7C,"PARSLEY ENERGY OPERATIONS, LLC",8/1/2016,Producer,REAGAN,19117,0,0,Crude,26,15,11,Tank Battery,Equipment Failure,Other,None,,"SEC 44, BLK C, A-734, L&SV RR CO","VAC TRUCK, REMEDIATE THE IMPACTED AREA, TILLING IN FRESH SOIL",KATHRYN 41-32,SPRABERRY (TREND AREA) R 40 EXC
2016,1029,10,APACHE CORPORATION,7/31/2016,Producer,LIPSCOMB,8990,0,0,Crude,65,10,55,Tank Battery,Corrosion - Rust,Other,None,,"SEC 256, BLK 43, T&TC SVY","TILLED IMPACTED SOIL, MICROBIAL COMPOUND FOR THE BREAK DOWN",JONES 25,COBURN (TONKAWA)
2016,660,8A,PLAINS PIPELINE L.P.,7/30/2016,Transporter,GAINES,0,0,0,Crude,10,2,8,Tank Battery,Corrosion - Rust,Other,None,,"32.54427, 102.67449",BROUGHT TO SURFACE ON SITE BIO REMEDIATION,NORTH WESTBROOK UNIT,NO FIELD NAME
2016,603,2,"PENN VIRGINIA OIL & GAS, L.P.",7/30/2016,Producer,LAVACA,10853,0,0,Crude,40,40,0,Tank Battery,Human Error - Other,Other,None,,T. TOBY A-459,"VACUUMED UP ALL LIQUIDS AND WASHED LINER,",BOCK UNIT,EAGLEVILLE (EAGLE FORD-2)
2016,650,8,ENERGEN RESOURCES CORPORATION,7/30/2016,Producer,LOVING,43392,0,0,Crude,11,10,1,Tank Battery,Equipment Failure,Other,None,,"31.83783, -103.54402","CONTAINED INSIDE THE FIREWALL, VAC TRUCK, REMEDIATION",WD JOHNSON 53-22,TWO GEORGES (BONE SPRING)
2016,604,1,"COMSTOCK OIL & GAS, LP",7/29/2016,Producer,LA SALLE,17601,0,0,Crude,7,5,2,Tank Battery,Equipment Failure,Other,None,,"Y-BAR 3H, SEC 8, SUR SK&K/SHINER, JV, ABS 1325","VAC TRUCK, REMEDIATION CREW EXCAVATED IMPACTED SOIL",Y-BAR,EAGLEVILLE (EAGLE FORD-1)
2016,645,8A,OCCIDENTAL PERMIAN LTD.,7/28/2016,Producer,HOCKLEY,3780,0,0,Combined,3,0,3,Tank Battery,Equipment Failure,Other,None,,"LABOR 12, LEAGUE 72, VAL VERDE CSL","VAC TRUCK, BACKHOE BLADED AREA, REMEDIATION",LEVELLAND UNIT,LEVELLAND
2016,534,8,"PIONEER NATURAL RES. USA, INC.",7/27/2016,Producer,ANDREWS,40532,0,0,Crude,12,6,6,Tank Battery,Equipment Failure,Other,None,,"32.353555, -102.263594","VAC TRUCK, EXCAVATED, BLENDED, BIOLOGICAL REMEDIATION AID","UNIVERSITY ""7-43""",SPRABERRY (TREND AREA)
2016,684,8,CALLON PETROLEUM OPERATING CO,7/27/2016,Producer,MIDLAND,46555,0,0,Crude,18,17,1,Valve,Equipment Failure,Other,None,,"SEC 22, BLK 40, T1S, T&P RR CO","SHUT VALVE, RECOVER STANDING FLUID",PECAN ACRES 22A1,SPRABERRY (TREND AREA)
2016,601,1,TEXAS PETROLEUM INVESTMENT CO.,7/27/2016,Producer,GUADALUPE,2777,0,0,Crude,400,1,399,Tank Battery,Other,Other,None,,JOEL ROBINSON SUR A-275,"LIGHTNING, VAC TRUCK, STARTED ON SITE BIOREMEDIATION EFFECTED SOIL",DIX & MCKEAN C,DARST CREEK (EDWARDS)
2016,1078,8A,OCCIDENTAL PERMIAN LTD.,7/26/2016,Producer,YOAKUM,18910,0,0,Crude,55,50,5,Tank Battery,Corrosion - Rust,Other,None,,DENVER UNIT SATELITE 39C,"VAC TRUCK, REMEDIATED THE SOIL",DENVER UNIT,WASSON
2016,581,7C,COG OPERATING LLC,7/26/2016,Producer,UPTON,16555,0,0,Crude,30,15,15,Tank Battery,Equipment Failure,Other,None,,"SEC 30, BLK 41, T & P RR CO","VAC TRUCK, REMEDIATE SOIL","RAILWAY RANCH ""30""",SPRABERRY (TREND AREA)
2016,582,7B,CITATION OIL & GAS CORP.,7/25/2016,Producer,STONEWALL,9713,0,0,Crude,136,126,10,Tank Battery,Equipment Failure,Other,None,,"33.091995, -100.126015","INSTALL PRESSURE KILL SWITCH, VAC TRUCK, REMEDIATE",FLOWERS /CANYON SAND/ UNIT,FLOWERS (CANYON SAND)
2016,554,5,SUNOCO PIPELINE L.P.,7/25/2016,Transporter,NAVARRO,0,0,0,Crude,50,40,10,Pipe Line,Corrosion - Rust,Other,None,,TANK 2691,"VAC TRUCK, REMEDIATED ON SITE.",HUEBNER,NO FIELD NAME
2016,541,8,"CROWNQUEST OPERATING, LLC",7/25/2016,Producer,HOWARD,40510,0,0,Combined,15,5,10,Tank Battery,Equipment Failure,Other,None,,"SEC 33, BLK A, BAUER & COCKRELL","VAC TRUCK, LANDOWNER NOTIFIED, REMEDIATION HAS BEGUN",WILKINSON RANCH,SPRABERRY (TREND AREA)
2016,533,8,"PIONEER NATURAL RES. USA, INC.",7/24/2016,Producer,MIDLAND,35411,0,0,Crude,8,4,4,Tank Battery,Equipment Failure,Other,None,,"31.739045, -101.957005","VAC TRUCK, EXCAVATED, BLENDED, FRESH SOIL, BIOLOGICAL REMEDIATION ","COWDEN ""F""",SPRABERRY (TREND AREA)
2016,540,8,"CROWNQUEST OPERATING, LLC",7/23/2016,Producer,MARTIN,44779,0,0,Combined,20,5,15,Flow Line,Equipment Failure,Other,None,,"SEC 22, BLK 34, T&P RR CO","VAC TRUCK, LANDOWNER NOTIFIED, DIRT WORK HAS BEGUN",NICHOLS 22,SPRABERRY (TREND AREA)
2016,535,8,"PIONEER NATURAL RES. USA, INC.",7/23/2016,Producer,MIDLAND,18187,0,0,Crude,72,62,10,Tank Battery,Equipment Failure,Other,None,,"31.78617, -101.86154","VAC TRUCK, ON SITE REMEDIATION, BIOREMEDIATION",SHACKELFORD SPRABERRY UNIT,SPRABERRY (TREND AREA)
2016,546,8,COG OPERATING LLC,7/23/2016,Producer,MIDLAND,39630,0,0,Crude,50,45,5,Tank Battery,Equipment Failure,Other,None,,"SEC 11, ABS 87, C.F. O'NEAL SUR","ALARM LOST POWER, ALARM IS REPAIRED",PARKS FIELD UNIT 2,PARKS (CONSOLIDATED)
2016,726,3,"ENERVEST OPERATING, L.L.C.",7/23/2016,Producer,LEE,16660,0,0,Crude,45,45,0,Tank Battery,Equipment Failure,Other,None,,"A-4 BOATWRIGHT, F.","VAC OUT, BIO REMEDIATED WITH GATOR ABSORBENT & FERTILIZER","ERNEST ""T""",GIDDINGS (AUSTIN CHALK-3)
2016,688,8,CALLON PETROLEUM OPERATING CO,7/23/2016,Producer,MARTIN,44427,0,0,Crude,6,5,1,Tank Battery,Equipment Failure,Other,None,,"SEC 22, BLK 34, T3N, T&P RR CO",SHUT IN FACILITY,BURDINE 22,SPRABERRY (TREND AREA)
2016,583,7B,CITATION OIL & GAS CORP.,7/23/2016,Producer,STONEWALL,9713,0,0,Crude,100,35,65,Tank Battery,Equipment Failure,Other,None,,"33.091995, -100.126015","INSTALL PRESSURE KILL SWITCH, VAC TRUCK, TREATED WITH OIL GATOR",FLOWERS /CANYON SAND/ UNIT,FLOWERS (CANYON SAND)
2016,695,8,WILLIAMS OIL COMPANY,7/21/2016,Producer,WARD,36062,0,0,Crude,183,0,183,Tank Battery,Theft,Other,None,,"SEC 23, BLK B-28, PUBLIC SCHOOL LANDS",SHERIFF'S OFFICE CALLED,WRISTEN BROTHERS,DELL (SAN ANDRES)
2016,685,8,CALLON PETROLEUM OPERATING CO,7/21/2016,Producer,MIDLAND,38962,0,0,Crude,30,25,5,Tank Battery,Corrosion - Rust,Other,None,,"SEC 36, BLK 40, T1N, T&P RR CO","CLAMP ON THE HOLE. LEAK STOPPED, E&A TRUCKING TO RECOVER FLUID",BOHANNON36,SPRABERRY (TREND AREA)
2016,753,4,"QUATRO OIL AND GAS, INC.",7/19/2016,Producer,NUECES,8580,0,0,Crude,131,0,131,Tank Battery,Theft,Other,None,,"RICHARD KING FARM LOTS, BLK 40",FILED REPORT WITH NUECES CO SHERIFF OFFICE,WALKER -A-,RICHARD KING (5500)
2016,561,7C,CALLON PETROLEUM OPERATING CO,7/18/2016,Producer,REAGAN,18756,0,0,Crude,10,9,1,Tank Battery,Equipment Failure,Other,None,,"SEC 27, BLK 2","CLOSED VALVE ON FLOW LINE, NOTHING INFILTRATED THE GROUND",UNIVERSITY 27-34,LIN (WOLFCAMP)
2016,598,1,MURPHY EXPL. & PROD. CO. - USA,7/17/2016,Producer,ATASCOSA,0,0,5687,Crude,36,15,21,Pipe Line,Corrosion - Rust,Other,None,,"28.79765, -98.23524","LINE ISOLATED, EXCAVATED, SENT TO APPROVED DISPOSAL FACILITY",OCKER D.A. & R.L.,NO FIELD NAME
2016,539,8,ENCANA OIL & GAS(USA) INC.,7/17/2016,Producer,MIDLAND,35251,0,0,Crude,70,65,5,Tank Battery,Equipment Failure,Other,None,,"31.6918188, -102.0652795","DIRT WORKS HAS BEEN ASSIGNED CLEANUP, CLOSURE ACTIVITIES","DAVIDSON ""24""",SPRABERRY (TREND AREA)
2016,537,8,"PIONEER NATURAL RES. USA, INC.",7/17/2016,Producer,MIDLAND,47241,0,0,Crude,45,42,3,Tank Battery,Equipment Failure,Other,None,,"31.682329, -101.803874","VAC TRUCK, EXCAVATED, BLENDED, BIOLOGICAL REMEDIATION AID",PRESTON 5,SPRABERRY (TREND AREA) R 40 EXC
2016,536,8,"PIONEER NATURAL RES. USA, INC.",7/16/2016,Producer,MIDLAND,34451,0,0,Crude,13,10,3,Tank Battery,Equipment Failure,Other,None,,"31.761928, -101.959042","VAC TRUCK, EXCAVATED, BLENDED, BIOLOGICAL REMEDIATION AID","BRADFORD ""D""",SPRABERRY (TREND AREA)
2016,628,7C,COG OPERATING LLC,7/15/2016,Producer,UPTON,4116,0,0,Crude,41,40,1,Tank Battery,Equipment Failure,Other,None,,"SEC 43, BLK 40, T&P RR CO","WTE TO CLEANUP, REPLACED FITTINGS, CONNECTIONS",PEGASUS SPRABERRY UNIT,PEGASUS (SPRABERRY)
2016,575,7C,COG OPERATING LLC,7/15/2016,Producer,UPTON,17147,0,0,Crude,41,40,1,Tank Battery,Equipment Failure,Other,None,,"SEC 43, BLK 40, T&P RR CO","WTE TO CLEANUP, REPLACED FITTINGS, CONNECTIONS",PEGASUS SPRABERRY UNIT,PEGASUS (CONSOLIDATED)
2016,543,8,ANADARKO E&P ONSHORE LLC,7/15/2016,Producer,LOVING,0,276322,0,Crude,24,24,0,Tank Battery,Equipment Failure,Other,None,,"31.7823317, -103.8423037","VAC TRUCK, CLEAN CONTAINMENT, REMEDIATE SOILS",TETON 56-2-39,PHANTOM (WOLFCAMP)
2016,526,8,COG OPERATING LLC,7/15/2016,Producer,MIDLAND,39630,0,0,Crude,10,10,0,Tank Battery,Equipment Failure,Other,None,,"SEC 11, C.F. O'NEAL SUR","CALLED WTE FOR CLEANUP, REPLACED FITTING, CONNECTIONS,",PARKS FIELD UNIT 2,PARKS (CONSOLIDATED)
2016,530,8,HUNT OIL COMPANY,7/15/2016,Producer,GLASSCOCK,47647,0,0,Crude,7,5,2,Tank Battery,Equipment Failure,Other,None,,"SEC 20, BLK 36, T4S, SUR T&P RR CO","VAC TRUCK, WILL BE REMEDIATED ON SITE",HARRIS-HUTCHISON 80,SPRABERRY (TREND AREA)
2016,1063,8A,OCCIDENTAL PERMIAN LTD.,7/14/2016,Producer,YOAKUM,18910,0,0,Combined,7,0,7,Pipe Line,Equipment Failure,Other,None,,DENVER UNIT,REMEDIATE THE CONTAMINATED SOIL,DENVER UNIT,WASSON
2016,599,2,KINDER MORGAN CRUDE & COND. LLC,7/14/2016,Transporter,DE WITT,0,0,0,Combined,415,185,230,Pump Station or Terminal,Equipment Failure,Other,None,,"29.065023, -97.368791","SHUT DOWN, ISOLATED, EXCAVATED AREA, VAC TRUCK,",OCKER D.A. & R.L.,NO FIELD NAME
2016,744,8,ANADARKO E&P ONSHORE LLC,7/14/2016,Producer,LOVING,0,209644,0,Crude,108,0,108,Tank Battery,Other,Other,None,,"31.78389, -103.38833","LIGHTNING, VAC TRUCK, 3RD PARTY TO REMEDIATE THE SOIL",HALEY 30,HALEY (LWR. WOLFCAMP-PENN CONS.)
2016,547,8,BHP BILLITON PET(TXLA OP) CO,7/14/2016,Producer,REEVES,0,278234,0,Combined,7,0,7,Tank Battery,Equipment Failure,Other,None,,"SEC 47, BLK 57, T2, SUR T&P RR CO","STANDING LIQUIDS ABSORBED, ON PAD CLEAN UP ON GOING",STATE PROJECTS 57-T2-47X38,PHANTOM (WOLFCAMP)
